description,image_url
"Benih Semangka Lonjong Hibrida BITTIHUNA F1isi kemasan 35 benihKEMASAN PABRIKTanda Daftar Var no.065/Kpts/SR.120/D.2.7/7/2014nama varietas SSB 01-------------------------------------------------------Cocok untuk dataran rendahTanaman vigorMudah dalam pertumbuhanUmur panen 60 – 65 HSTBentuk buah lonjongKulit buah hijau gelap lorengDaging buah merah menyalaRasa sangat manisTidak mudah pecah, tahan simpandan transportasiBobot per buah 3 – 4 kgPotensi hasil 46 – 50 ton/HaKebutuhan benih 250 – 300 gr/Ha",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/442569b4-4814-4ff3-a44f-f7d1366b870c.png?ect=4g
"--------------------------------------------------Benih Cabai Anies IPB,isi Kemasan 200 butirSK Menteri Pertanian No. 008/Kpts/SR.120/D.2.7/2/2015.--------------------------------------------------Cabai besar yang dapat beradaptasi di dataran rendah hingga tingga. Potensi hasil mencapai 1 kg/tanaman. Panjang buah 12,02 hingga 19,35 cm; diameter 0,15 hingga 0,19 cm. Bobot per buah 10,31 hingga 14,00 g.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/54e84cb9-b8a0-4b1c-978a-3f9cbd518fc6.png?ect=4g
"EM4 Perikanan dan Tambak Kemasan 1 LiterEM4 PERIKANAN dan TAMBAKProbiotik untuk meningkatkan kualitas air tambak dan meningkatkan produksi udang dan ikan.Produk: PT Songgolangit PersadaKomposisi:Setiap 1 liter mengandung:-Lactobacillus casei, minimum 2 juta sel/ml-Saccharomyces cerevisiae, minimum 3,5 juta sel/mlManfaat:-Memperbaiki mutu air tambak-Menguraikan bahan-bahan sisa pakan, kotoran ikan atau udang menjadi senyawa organik bermanfaat-Menekan mikroorganisme patogen-Membantu meningkatkan kualitas dan kuantitas produksi ikan atau udang-Menekan hama dan penyakit yang ada dalam tambakAturan pakai:1. Pada saat pengolahan dasar tambak, berikan bokashi sebanyak 3-5 ton/ha2. Siramkan larutan EM4 sebanyak 4-6 liter/ha birakan selama 2 minggu3. Selama masa pertumbuhan udang dan ikan, berikan EM4 sebanyak 16 liter/ha4. Interval waktu pemberian EM4 adalah 1 bulan sekali atau tergantung pada kondisi air tambak",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/28/7fc9a416-b8c5-4741-80e8-d03ebff180ff.jpg?ect=4g
"--------------------------------------------------------------------
PUPUK GANDASIL B 6-20-30, isi 100 g.
Isi kemasan = 100 g. 
Kandungan: 6% N, 20% P2O5, 30% K2O, 3% MgSO4
--------------------------------------------------------------------

Pupuk Gandasil B mempunyai susunan yang khusus diciptakan untuk merangsang pembentukan bunga dan buah. Pupuk Gandasil B 6-20-30 mengandung 6% N (Nitrogen), 20% P2O5 (fosfat), 30% K2O (Kalium), dan 3% MgSO4 (Magnesium), dilengkapi dengan unsur-unsur Mangan (Mn), Boron (B), Tembaga (Cu), Kobal (Co) dan Seng (Zn) serta vitamin-vitamin untuk pertumbuhan tanaman seperti Aneurine, Lactoplavine dan Nicotinic acid amide. Karena kandungan tersebut pupuk ini juga dikenal dengan istilah pupuk bunga dan buah lengkap. Pupuk ini dapat digunakan untuk berbagai jenis tanaman.


Cara aplikasi:
1.	Setelah menunjukkan tanda-tanda pembentukan kuncup bunga, gunakan Gandasil B sebanyak 10-30 g dalam 10 L air.
2.	Semprotkan larutan tersebut tiap 8-10 hari sekali.
3.	Larutan tersebut dapat pula disiramkan sebanyak 250 ml/tanaman ke perakaran tanaman  tiap 8-10 hari sekali.
4.	Larutan ini dapat dicampur dengan berbagai jenis pestisida kecuali yang bersifat alkalis.",https://images.tokopedia.net/img/cache/500-square/product-1/2016/9/7/9324521/9324521_5fcbe9a4-a04c-4fc3-8528-f599f3da6931.jpg?ect=4g
"Benih Mentimun Hijau Hibrida MARHAMAH F1isi kemasan 85 butirKEMASAN PABRIKTanda daftar var. no 064/Kpts/SR.120/D.2.7/7/2014---------------------------------------------------------------------Cocok untuk dataran rendahTanaman vigor dan merambat sendiriPercabangan banyak dan produktifPanen umur 30 – 33 HSTTipe lalap, panjang 22 – 25 cm, diameter 4– 5 cmWarna buah hijau merata tanpa gradasiTekstur buah renyah dan manis hingga pangkalBentuk buah silindris Potensi hasil per Ha 39 – 40 ton",https://images.tokopedia.net/img/cache/500-square/product-1/2020/1/8/9324521/9324521_ed9e24ce-e7ec-4edb-9929-a729cbd1b610_1280_1280?ect=4g
"Benih Kacang Tunggak Ungu ARGHAVAN IPBIsi Kemasan 100 BijiKemasan PabrikKacang Tunggak Arghavan IPB Warna polong kacang berwarna ungu, warna biji cokelat kekuningan, polong dipanen muda untuk dikonsumsi.Produktivitas biji kering 1.92- 2.35 ton/ha dan ukuran tanaman pendek (perdu)",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/17/f715f376-77f7-4bff-814c-e74bdf9393c8.jpg?ect=4g
Isi Kemasan 30 Biji Kemasan Asli cap Panah Merahexp agustus 2023,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/10/29/cc9453a7-4323-4aa6-a641-12ffb61bdb74.png?ect=4g
"--------------------------------------------------------Benih Cabai Unik SOLAR FLAREIsi kemasan 1 pack = 25 benih,KEMASAN PABRIK---------------------------------------------------------",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/6/6621f7f0-8b1e-45c9-ae82-ded805d7c09e.png?ect=4g
"------------------------------------------------------------------Benih Terong Bulat Telur Hijau RONGGO, isi kemasan 1 pack = 2 gram (700 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 131/Kpts/SR.120/D.2.7/9/2015-------------------------------------------------------------------Buah hijau terang, rasa buah manis, cocok untuk dimasak. Ukuran 18 x 9 cm. Bobot buah 360-385 g/buah. Umur panen 65-67 hst. Toleran layu bakteri. Cocok di dataran rendah-tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/6/16/8f223987-ac02-486e-b683-485c01fad9fe.png?ect=4g
"BENIH BAYAM MERAH MIRA KEMASAN ASLI PANAH MERAHJumlah benih dalam kemasan :10.000 benihSK Kementan : 094/Kpts/SR.120/D.2.7/9/2013Varietas ini beradaptasi dengan baik di dataran rendah dengan ketinggian 50  100 m dpl, tinggi tanaman 21.8-23.8 cm, umur panen 23 -25 hari setelah tanam, ukuran daun panjang daun 7.2-9.9 cm, lebar 5.5-7.1 cm, warna daun merah, rasa bayam hambar, warna biji hitam, Daya simpan bayam pada suhu 25-27 0C: 2-3 hari setelah panen. Ciri khusus warna daun dan batang merah tua, permukaan daun agak berkerut. Keunggulan varietas umur genjah (23-25 hari setelah tanam), produksi tinggi (36-42 ton/ha).",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/5d1233e8-f6f5-4ded-91c0-e42c8bac0e2f.png?ect=4g
benih kailan NITAisi kemasan 1000 bijikemasan asli panah merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/7/e4ab726c-3ca2-43a1-921e-e72fbfeb8439.jpg?ect=4g
benih tomat keriting hibrida GAMMARA F1isi 60 butirkemasan asli panah merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/7/bb1115ff-a09b-424b-8e8c-351075bee9c1.jpg?ect=4g
---------------------------------------------------Micro Flow Dripper Drip Head 1/4 Inch.Isi kemasan = 10 pcs. ----------------------------------------------------mudah digunakan 8 lubang semprot dan dapat mengatur laju aliran air cukup diputar juga untuk memotong aliran air. Bagus untuk pertanian irigasi tetes kebun sprinklerSelang 1/4 'Diameter dalam 4 mmDiameter luar 7 mm,https://images.tokopedia.net/img/cache/500-square/product-1/2020/5/4/9324521/9324521_732993be-c91e-4dc1-bb2f-4d1c476d67de_1280_1280?ect=4g
"-------------------------------------ROCKWOOL 25 x 15 x 7.5 cm.Isi kemasan = 1 pcs rockwool ukuran 25 x 15 x 7.5 cm-------------------------------------Rockwool merupakan salah satu media tanam yang banyak digunakan oleh petani/hobiis hidroponik di Indonesia. Media tanam ini menyerupai busa, memiliki serabut halus dan sangat ringan. Rockwool mempunyai kelebihan dibandingkan dengan media lainnya terutama dalam hal perbandingan komposisi air dan udara yang dapat disimpannya.Cara pemakaian1.	Potong rockwool menggunakan gergaji besi tanpa gagang sesuai dengan arah seratnya, dengan ukuran sesuai kebutuhan (misalnya 2 cm x 2m untuk sawi atau selada)2.	Rendam potongan tersebut dalam air.3.	Atur rockwool dalam tray semai. Jika tidak ada tray semai khusus, cukup gunakan wadah dari nampan atau baki plastik4.	Buat lubang tanam menggunakan tusuk gigi.5.	Semai benih dalam rockwool.6.	Setelah bibit tumbuh, pindahkan ke netpot dan pelihara hingga panen.",https://images.tokopedia.net/img/cache/500-square/product-1/2018/1/18/9324521/9324521_c9ac2780-68f1-4876-8b7c-8a20e08cb891_698_464.jpg?ect=4g
"-----------------------------------------------------------------Paket 5 Varietas Cabai Hias IPB, berisi:1.	Ayesha IPB: 10 benih2.	Violeta IPB: 10 benih3.	Syakira IPB: 10 benih4.	Ungara IPB: 10 benih5.	Namira IPB: 10 benihMasing-masing varietas dikemas dalam plastik klip dan dibungkus dalam aluminium foilkemasan pabrik seperti pada gambar ya--------------------------------------------------------------------",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/4/05854234-9405-4d68-b78b-b217677cb9d8.jpg?ect=4g
"------------------------------------------------------------Harga Tertera Untuk 1 setPupuk/Nutrisi AB Mix untuk Sayuran Daun, Isi 2.000 g untuk 1.000 L.  yang terdiri dari: 1.000 g nutrisi A dan 1.000 g nutrisi B, untuk 1.000 L larutan.------------------------------------------------------------Sangat bagus untuk budi daya secara hidroponik, budi daya dalam pot dan pembibitan.Untuk tanaman:- kangkung- bayam- seledri- caisim- selada- pakchoy- Sayuran daun lainyaKeunggulan:- Mengandung unsur hara makro (N, P, K, Ca, Mg dan S) dan unsur hara mikro(Fe, Mn, Bo, Zn, Cu dan Mo) yang lengkap sesuai kebutuhan tanaman.- Mudah diserap tanaman.- Mudah memenuhi kebutuhan nutrisi bagi tanaman- Bahan-bahan 100% larut dalam air- Tidak menyumbat sistem irigasi tetes.Pembuatan larutan stok:- Stok A: Masukkan semua bahan nutrisi A dalam wadah berskala, tuangkan air hingga skala 5 L.- Stok B: Masukkan semua bahan nutrisi B dalam wadah berskala, tuangkan air hingga skala 5 L.Pemakaian:- Ambil 5 ml larutan stok A dan 5 ml stok B, campurkan dan tambahkan air menjadi 1 L.- Untuk tanaman dalam pot: siramkan sebanyak 250 ml/tanaman, dua kali seminggu.- Untuk pembibitan: siramkan ke pembibitan setiap minggu.- Untuk hidroponik: langsung digunakan untuk hidroponik.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/7/27/64eb52d3-b2d2-4d3b-896d-a5c936f246f8.png?ect=4g
"BENIH TOMAT MAWAR Isi Kemasan  1 gramkemasan asli cap bintang asiaIndeterminate, buah berbelimbing rasa agak asam, cocok untuk sambal, ukuran 5 – 6 x 3,5 – 4 cm. Bobot 50 – 60 gram / buah, Panen 70 – 75 Hst, hasil 2 – 3 kg per tanaman, cocok untuk dataran rendah – tinggi.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/12/23/9324521/9324521_e53a900d-db56-4805-8017-305fdb6e7e7f_1280_1280?ect=4g
"benih Labu Air LA01isi kemasan 50 bijikemasan alumunium foilLabu air LA01 cocok utk dataran rendah hingga tinggi, berat buah 1,5-2kg",https://images.tokopedia.net/img/cache/500-square/product-1/2020/8/13/9324521/9324521_f1a881c3-0cc8-45b7-b812-64ac6d1d2f41_1106_1106?ect=4g
"benih kangkung new srimpiisi kemasan 500 benihkemasan asli cap panah merahNEW SERIMPI adalah kangkung tipe daun sempit, cocok ditanam di dataran rendah sampai menengah. Tahan penyakit (Powdery Mildew). Tanaman vigor & seragam. Bisa dipanen secara potong.Lambat berbunga, masa vegetatif tanaman lama. Kangkung NEW SERIMPI bisa dipanen pada umur 20 - 25 HST. Tips Menanam:Disarankan untuk ditanam secara tugal atau sistem larikan. Pemotongan maksimal 5 kali untuk memaksimalkan panenan / produksi kangkung segar.",https://images.tokopedia.net/img/cache/500-square/product-1/2020/6/8/9324521/9324521_cd22a577-7e00-4156-8615-c17d4ed03146_1190_1190?ect=4g
benih terong bulat hijau KENARIisi kemasan 10 gramkemasan asli cap bintang asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/6/2cb2a38c-1065-487e-9023-93dd16af947c.jpg?ect=4g
"-----------------------------------------------------------Benih Cabai Rawit Hijau GENIE, isi kemasan 1 pack = 2 gram (500 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 70/Kpts/SR.120/1/2008-----------------------------------------------------------Rawit Capscium annuum, buah hijau terang kemudian merah kilap. Ukuan buah 4 x 0,6 cm. Umur panen 75-85 hst. Potensi hasil ± 0,5 Rg/tanaman. Cocok di dataran rendah - tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/1/13/8ea44f31-f868-4597-ab3c-14c90914f98d.png?ect=4g
Paket Benih 6 Varietas Benih Terong Terdiri dari :1. Benih Terong BUlat Ungu SRITI 150 Biji2. Benih Terong Pondoh Ungu BONDAN 150 Biji3. Benih Terong Bulat Hijau Provita 70 Biji4. Benih Terong Panjang Ungu MUSTANG 100 Biji5. Benih Terong Panjang Hijau TUNJUK 100 Biji6. Benih Terong Panjang Putih RATIH Putih 100 BijiMasing-masing varietas dikemas dalam plastik klip dan dibungkus dalam aluminium foil.Harga Rp 32.000,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/2/16/b447764a-6572-4612-98b5-036011b7d3e9.jpg?ect=4g
"----------------------------------------------------------------------Benih Oyong/Gambas Hibrida Azura F1, isi kemasan 1 pack = 10 benih,kemasan asli Panah Merah.SK Menteri Pertanian No. 103/Kpts/SR.120/D.2.7/10/2013-----------------------------------------------------------------------Umur panen pertama sekitar 33-35 HST. Panjang buah 28-31 cm, diameter buah 4.5-4.8 cm. Bobot per buah 207-217-130 g. Jumlah buah per tanaman 15-18 buah. Bobot buah per tanaman 3.2-3.8 kg. Produktivitas 36-42 ton/ha.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/4/cf545974-8dcc-43c6-a419-cc9a8324e632.png?ect=4g
"Benih Labu Kuning Hibrida SUPREMA F1Isi Kemasan 15 butirKemasan asli cap panah merahSK Kementan  118/Kpts/TP.240/3/2000Varietas ini direkomdasikan untuk ditanam di lahan kritis, umur mulai ber bunga 40 hari setelah tanam,  umur panen 90 hari setelah tanam.bobot per buah 4 kg, rasa buah manis dan pulen,bentuk buah bulat pipih bergerigi,  warna daging buah kuning, warna kulit buah hijau mengkilat, toleran terhadap Cucurbite Mosaic Virus, tahan terhadap Powder mildew dan Downy mildew.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/dea23f04-8b28-4ec7-91a8-4b5ed23bb6a7.png?ect=4g
Benih Cabai Hias NAZLA IPBisi kemasan 25 benihKEMASAN PABRIK,https://images.tokopedia.net/img/cache/500-square/product-1/2020/7/25/9324521/9324521_3471afd5-263c-4f50-8321-e04c0754e494_1207_1207?ect=4g
benih wortel KURODAisi kemasan : 1000 bijikemasan asli cap panah merah----------------------------------------------------Rekomendasi dataran: tinggiUmur panen: 90-100 HSTBobot per Buah: 70-90 gramPotensi hasil: 20-30 ton/hektarDaya tumbuh: >75%Kemurnian: 98%,https://images.tokopedia.net/img/cache/500-square/product-1/2019/11/7/9324521/9324521_48d875be-f244-4a56-ac18-0b003f79130d_1280_1280?ect=4g
"-------------------------------------------------
Judul Buku: Menghasilkan Cabai Keriting Kualitas Premium
Pengarang:
Dr. Awang Maharijaya, SP, MSi
Prof. Dr. Muhamad Syukur, SP, MSi

Penerbit: Penebar Swadaya
Tahun Terbit: 2014

Harga Rp 41.600 diskon 15% dari Rp 49.000
--------------------------------------------------
Deskripsi:
Cabai keriting seolah tak akan pernah sepi pembeli di pasaran. Dengan kata lain, prospek bisnisnya masih terbilang menjanjikan. lalu kenapa harus berkualitas premium? Agar memperoleh harga tinggi dan penerimaan konsumen yang baik, cabai keriting yang dihasilkan haruslah berkualitas premium.

Berwarna cerah mengilap tanpa noda, daya tahan simpan lama, serta memiliki keseragaman bentuk dan ukuran merupakan beberapa standar kualitas premium yang harus dipenuhi oleh cabai keriting. Namun, untuk menghasilkan cabai keriting berkualitas premium tidak bisa sembarangan, melainkan ada kiat-kiat khususnya.

Temukan kiat-kiat menghasilkan cabai keriting kualitas premium dalam buku ini! Tak hanya sekadar menghasilkan, dalam buku ini pun menyuguhkan cara-cara untuk meningkatkan produksi cabai keriting kualitas premium. Pembahasan pun semakin lengkap dengan adanya tips-tips praktis untuk menghemat biaya produksi.",https://images.tokopedia.net/img/cache/500-square/product-1/2016/5/23/9324521/9324521_c581a72e-97ec-4be1-8843-51f0b6ff9dae.jpg?ect=4g
"----------------------------------------CURACRON 500 EC, isi 100 ml.Isi kemasan = 100 ml. Bahan aktif: Profenofos 500 g/l berbentuk cairan.----------------------------------------CURACRON 500 EC merupakan insektisida racun kontak dan lambung, berbentuk pekatan yang dapat diemulsikan dalam air, berwarna kuning kecoklatan untuk mengendalikan hama ulat grayak, lalat buah, kutu daun, kutu kebul, semut, dan thrips.",https://images.tokopedia.net/img/cache/500-square/product-1/2016/10/28/9324521/9324521_2b56c0e9-23ba-4c7f-8f96-5761d42e103b.jpg?ect=4g
"-----------------------------------------------------------------------Benih Cabai Besar BALEBAT F1, isi kemasan 1 pack = 1 gram (150biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 001/Kpts/SR.120/D.2.7/1/2016----------------------------------------------------------------------Cabai besar warna merah menyala. Ukuran buah 16-19 x 1.6 cm. Umur panen 85 - 110 hs Potensi hasil 1.5-2 kg/tanaman. Cocok di dataran rendah  tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/30/653e4e57-6843-4185-a9c9-c775122dc308.png?ect=4g
"-----------------------------------------------------------------------Benih Terong Ungu Panjang Hibrida YOLA F1, isi kemasan 1 pack = 2 gramkemasan asli Bintang Asia.SK Menteri Pertanian No. 090/Kpts/SR.120/D.2.7/10/2014-----------------------------------------------------------------------Buah ungu gelap mengkilap. Ukuran buah 25 x 5 cm, keras, tahan simpan. Umur panen 55-60 hst. Hasil 60-70 ton/ha. Toleran layu bakteri. Cocok di dataran rendah-menengah.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/1/8/185361217/185361217_5fbff80d-0905-4dc7-9613-5c5da6cc044b_876_876.jpg?ect=4g
"----------------------------Benih Cabai Hias Lembayung IPB, isi kemasan 1 pack = 25 butirKEMASAN PABRIK----------------------------Cocok ditanam di pot maupun lahan pekarangan. Warna daun keunguan. Warna buah ungu, ungu muda dan merah. Selain dapat dinikmati keindahannya, buahnya dapat dikonsumsi.Tanaman: tinggi tanaman 29.5  3.71 cm, lebar tajuk 52.1  3.34 cm, habitus tanaman intermediate. Batang: tidak ada pemendekan ruas, warna batang muda ungu, warna batang dewasa ungu, warna buku ungu, tinggi dikotomus 4.7  1.7 cm, diameter batang 7  0.14 mm.  Daun: bentuk daun lanceolate, warna daun bagian atas ungu, warna daun bagian bawah ungu,  tepi daun rata, bentuk ujung daun meruncing, permukaan daun bagian atas halus (tidak berbulu), permukaan daun bagian bawah halus (tidak berbulu), panjang daun 3.33  0.40 cm, lebar daun 1.18  0.17 cm. Bunga: posisi bunga tegak, jumlah bunga 1 bunga/axil, warna anter ungu, warna kepala putik ungu, warna tangkai putik ungu, warna mahkota bunga ungu, umur mulai berbunga 15-20 HST. Buah: bentuk buah segitiga menyempit (narrowly triangular), warna buah muda ungu tua (330033), warna buah intermediate orange (FF6633), warna buah matang orange tua (FF3300), bentuk pangkal buah tumpul (obtuse), permukaan buah licin dan sedikit berlekuk, lekukan di pangkal buah dangkal, warna tangkai buah ungu, bentuk ujung buah runcing (acute),  umur mulai panen 65-70 HST, diameter buah 0.65  0.03 cm, panjang buah 3.32  0.14 cm, bobot buah 0.55-0.83 g, bobot buah per tanaman 374.5-525 g. Biji: warna biji kuning (FFCC66), bentuk biji pipih, berat 1000 biji 2.57  0.016 g. Sifat-Sifat Khusus: daun bagian atas dan bawah berwarna ungu,  bunga berwarna ungu, buah muda berwarna ungu, cocok digunakan sebagai tanaman hias.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/ff21b0ae-2581-4654-9cbd-a509d438280f.png?ect=4g
"-------------------------------------------------------Benih Cabai Unik PEACH CHUPETINHO, Isi kemasan 1 pack = 25 benih,KEMASAN PABRIK-------------------------------------------------------Cabai PEACH CHUPETINHO mempunyai bentuk buah unik. Buahnya berwarna peach dengan bagian ujung buah meruncing. Berbuah lebat dan warna menarik menjadi keunggulan dari cabai jenis ini.Peach Chupetinho merupakan spesies Capsicum chinese, berasal dari Brazil. Ia juga diberi nama Chupetinho Alaranjado, Chupetinho, Biquinho Alaranjado, dan Biquinho. Rasanya sangat pedas dan habaneronya sangat terasa.",https://images.tokopedia.net/img/cache/500-square/product-1/2020/5/4/9324521/9324521_ab15e98c-95da-4fc0-bc0d-f2b439990490_1280_1280?ect=4g
Benih Selada Grand RapidsMerk Panah MerahIsi 2.000 seeds per kemasan,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/1/16/2b0be23a-724d-48e6-b2d3-c4bb4caea647.jpg?ect=4g
Benih Terong Lalap UnguIsi 10 Gramkemasan Asli Bintang Asia,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/7/4/b00fe7c2-088f-4712-9fae-fcc582bb39a4.jpg?ect=4g
"------------------------------------------------------------------------Benih Caisim Berbatang Pakcoy CAKCOY, isi kemasan 1 pack = 2 gramkemasan asli Bintang Asia.------------------------------------------------------------------------Caisim berbatang pakcoy. Warna batang hijau muda. Warna daun hijau, agak bergelombang dengan tepi daun rata. Rasa renyah. Tanaman tegak dan seragam. Umur panen 25-30 HST. Bobot tanaman mencapai 200 g/tanaman. Potensi hasil 30-40 ton/ha. Cocok di dataran rendah hingga tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/9/27/c37ed84c-734d-4a07-9975-4a8573b61c75.png?ect=4g
"Benih Paria Hibrida LIPA F1Isi Kemasan 7 ButirKemasan Asli Cap Panah MerahSK Kementan  156/Kpts/SR.120/3/2007Varietas ini beradaptasi dengan baik di dataran rendah dengan altitude 50  300 m dpl, rasa daging buah pahit, tekstur daging buah empuk, Daya simpan buah pada suhu kamar 4  5 hari setelah panen umur panen 95  110 hari setelah tanam, berat per buah 270,6  320,0 g, ukuran buah panjang 24,3  27,7 cm, diameter 5,5  5,8 cm,  per tanaman 6,6  4,0 kg.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/5/ca2f1e5c-8a5f-4a90-b7c9-d70c1acbb64f.png?ect=4g
Benih Cabai Rawit BARAIsi 50 BijiKemasan Asli Pabrik Cap Panah Merah,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/2/28/ad394e93-5b44-4487-9858-3f12ecd7a2c7.png?ect=4g
============================Label Tanaman Tancap Putihbahan plastikisi : 20 pcsUkuran tinggi 10 cm  lebar 6 cm Warna Putih Polos=============================,https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/2/24/f3fe21ba-a1a4-496a-9168-ee549fe3a7dd.jpg?ect=4g
"Media tanam Saung Hirupberat 7,3 kgkegunaan : memacu perkembangan akar tananamnmeningkatkan porositas dan memperbaiki struktur tanahmengandung hormon pertumbuhanmeningkatkan daya tahan terhadap patogenmengan tanin sebagai anti fungsi",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/ea250af9-5e89-4e03-842b-cd5c65b9386e.png?ect=4g
"harga tertera untuk 1 set (A&B)Pupuk/Nutrisi AB Mix PLATINUM TOMAT untuk 100 L air.Sangat bagus untuk budidaya secara hidroponik, budidaya dalam pot dan pembibitan. Untuk tanaman : TOMATDengan Kandungan Nutrisi : N-NO3	15.80 % 			                   FeEDTA		3.95 ppmN-NH4 	  1.10 % 				        FeEDDHA		1.05 ppmK                   36.30 % 				        MnEDTA		0.80 ppmCa                 18.60 % 				        ZnEDTA		0.10 ppmP                     5.20 % 				        CuEDTA		0.07 ppmMg                  5.20 % 				        B			0.30 ppmS                   17.30 % 			                Mo		        0.04 ppm                                                                         Na			0.04 ppmKeunggulan : Mengandung unsur hara makro (N, P, K, Ca, Mg dan S) dan unsur hara mikro, (Fe, Mn,Zn, Cu, B,Na dan Mo) yang lengkap sesuai kebutuhan tanaman, mudah diserap tanaman, mudah memenuhi kebutuhan nutrisi bagi tanaman, bahan-bahan 100% larut dalam air, tidak menyumbat sistem irigasi tetes.Cara pembuatan larutan stok :	 Stok A masukkan semua bahan nutrisi A dalam wadah tuangkan air hingga skala 0,5 L.Stok B masukkan semua bahan nutrisi B dalam wadah tuangkan air hingga skala 0,5 L.Pemakaian : Ambil 5 ml larutan stok A dan 5 ml stok B, tambahkan menjadi 1 L air. Untuk tanaman dalam pot : siramkan sebanyak 250 ml/tanaman dua kali seminggu. Untuk pembibitan : siramkan ke pembibitan setiap minggu. Untuk hidroponik : langsung digunakan untuk hidroponik.",https://images.tokopedia.net/img/cache/500-square/product-1/2019/7/16/9324521/9324521_88955f8e-5b28-41b5-a5e4-787fd3432829_1280_1280?ect=4g
"Harga tertera untuk 1 set (A&B)Pupuk/Nutrisi AB Mix PLATINUM Melon untuk 1000 L.Sangat bagus untuk budidaya secara hidroponik, budidaya dalam pot dan pembibitan.Untuk tanaman : MelonDengan Kandungan Nutrisi :N-NO3 21.03 % FeEDTA 4.96 ppmN-NH4 1.20 % FeEDDHA 1.84 ppmK 32.98 % MnEDTA 1.97 ppmCa 16.83 % ZnEDTA 0.25 ppmP 8.27 % CuEDTA 0.07 ppmMg 8.17 % B 0.07 ppmS 10.87 % Mo 0.07 ppmNa 0.07 ppmKeunggulan : Mengandung unsur hara makro (N, P, K, Ca, Mg dan S) dan unsur hara mikro, (Fe, Mn,Zn, Cu, B,Na dan Mo) yang lengkap sesuai kebutuhan tanaman, mudah diserap tanaman, mudah memenuhi kebutuhan nutrisi bagi tanaman, bahan-bahan 100% larut dalam air, tidak menyumbat sistem irigasi tetes.Cara pembuatan larutan stok :Stok A masukkan semua bahan nutrisi A dalam wadah tuangkan air hingga skala 5 L.Stok B masukkan semua bahan nutrisi B dalam wadah tuangkan air hingga skala 5 L.Pemakaian : Ambil 5 ml larutan stok A dan 5 ml stok B, tambahkan menjadi 1 L air.Untuk tanaman dalam pot : siramkan sebanyak 250 ml/tanaman dua kali seminggu.Untuk pembibitan : siramkan ke pembibitan setiap minggu.Untuk hidroponik : langsung digunakan untuk hidroponik.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/4/11/e01d0267-3960-4a95-b624-f77ed77d2fd0.png?ect=4g
"-----------------------------------------------------------------Benih Terong Hijau TUNJUK, isi kemasan 1 pack = 2 gram (400 biji)kemasan asli Bintang Asia.SK Menteri Pertanian No. 4714/Kpts/SR.120/11/2011------------------------------------------------------------------Buah berwarna hijau dengan lurik putih di bagian bawah. Ukuran telunjuk ± 12 x 2 cm. Umur panen 45-60 hst dan produksi 3-4 kg/tanaman. Cocok di dataran rendah-tinggi.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2022/8/16/9df08418-c3eb-40f3-a67e-8cc890ff49cf.png?ect=4g
